nb_mentions_global_g,nb_candidats_g,pourcent_mention_par_candidat_g,taux_de_reussite_g,note_a_l_ecrit_g,nb_mentions_b_g,pourcent_mentions_b_g,secteur,code_departement
29,36,80.5555555555556,92.0,12.8,13,44.8275862068966,0,36
29,36,80.5555555555556,97.0,12.2,13,44.8275862068966,0,56
29,37,78.3783783783784,89.0,9.6,6,20.6896551724138,0,3
29,37,78.3783783783784,92.0,11.6,14,48.2758620689655,1,45
29,37,78.3783783783784,95.0,10.2,9,31.0344827586207,1,16
29,37,78.3783783783784,95.0,10.9,6,20.6896551724138,0,23
29,37,78.3783783783784,97.0,11.2,12,41.3793103448276,1,72
29,38,76.3157894736842,92.0,11.4,10,34.4827586206897,0,47
29,38,76.3157894736842,92.0,11.4,10,34.4827586206897,0,52
29,38,76.3157894736842,92.0,11.5,14,48.2758620689655,0,50
29,38,76.3157894736842,100.0,13.0,3,10.3448275862069,0,72
29,39,74.3589743589744,87.0,12.2,14,48.2758620689655,0,50
29,39,74.3589743589744,92.0,10.9,12,41.3793103448276,0,23
29,39,74.3589743589744,95.0,8.8,14,48.2758620689655,0,56
29,39,74.3589743589744,95.0,11.0,10,34.4827586206897,1,27
29,39,74.3589743589744,95.0,11.6,9,31.0344827586207,1,28
29,40,72.5,90.0,10.9,16,55.1724137931034,1,16
29,40,72.5,90.0,11.5,14,48.2758620689655,0,3
29,40,72.5,95.0,11.6,14,48.2758620689655,1,72
29,41,70.7317073170732,80.0,10.9,6,20.6896551724138,0,30
29,41,70.7317073170732,85.0,10.9,11,37.9310344827586,0,47
29,41,70.7317073170732,90.0,10.5,6,20.6896551724138,1,14
29,41,70.7317073170732,93.0,10.2,12,41.3793103448276,0,36
29,41,70.7317073170732,93.0,10.6,6,20.6896551724138,0,83
29,42,69.0476190476191,88.0,11.8,8,27.5862068965517,0,56
29,42,69.0476190476191,93.0,9.1,8,27.5862068965517,0,55
29,42,69.0476190476191,98.0,11.3,13,44.8275862068966,0,37
29,43,67.4418604651163,86.0,11.6,5,17.2413793103448,0,8
29,43,67.4418604651163,93.0,8.3,10,34.4827586206897,1,45
29,43,67.4418604651163,95.0,9.6,12,41.3793103448276,1,14
29,43,67.4418604651163,95.0,9.7,12,41.3793103448276,1,94
29,44,65.9090909090909,86.0,11.3,8,27.5862068965517,0,16
29,44,65.9090909090909,91.0,10.1,14,48.2758620689655,0,31
29,45,64.4444444444444,84.0,11.4,13,44.8275862068966,1,86
29,45,64.4444444444444,98.0,10.0,6,20.6896551724138,0,23
29,46,63.0434782608696,91.0,10.2,6,20.6896551724138,0,2
29,47,61.7021276595745,79.0,10.4,9,31.0344827586207,1,86
29,47,61.7021276595745,94.0,10.3,12,41.3793103448276,1,28
29,47,61.7021276595745,98.0,9.6,11,37.9310344827586,0,50
29,48,60.4166666666667,90.0,9.9,8,27.5862068965517,0,53
29,48,60.4166666666667,96.0,9.5,12,41.3793103448276,1,62
29,49,59.1836734693878,82.0,9.5,12,41.3793103448276,0,18
29,50,58,80.0,10.3,11,37.9310344827586,1,59
29,50,58,82.0,8.1,3,10.3448275862069,0,92
29,50,58,82.0,9.3,12,41.3793103448276,1,39
29,50,58,96.0,9.8,7,24.1379310344828,0,83
29,51,56.8627450980392,76.0,10.3,13,44.8275862068966,0,49
29,51,56.8627450980392,86.0,8.5,6,20.6896551724138,0,94
29,54,53.7037037037037,67.0,8.5,10,34.4827586206897,0,42
29,54,53.7037037037037,83.0,8.1,6,20.6896551724138,0,59
29,54,53.7037037037037,85.0,9.1,13,44.8275862068966,0,50
29,55,52.7272727272727,73.0,9.3,9,31.0344827586207,0,24
29,55,52.7272727272727,78.0,8.3,8,27.5862068965517,0,8
29,55,52.7272727272727,85.0,8.9,15,51.7241379310345,0,72
29,56,51.7857142857143,84.0,8.8,10,34.4827586206897,0,14
29,57,50.8771929824562,89.0,6.4,10,34.4827586206897,0,971
29,58,50,79.0,9.4,11,37.9310344827586,0,89
29,60,48.3333333333333,70.0,8.7,11,37.9310344827586,0,31
29,60,48.3333333333333,73.0,8.7,5,17.2413793103448,0,28
29,61,47.5409836065574,77.0,9.5,11,37.9310344827586,0,8
29,69,42.0289855072464,67.0,8.6,10,34.4827586206897,0,59
29,70,41.4285714285714,61.0,8.3,3,10.3448275862069,0,54
29,73,39.7260273972603,73.0,8.7,8,27.5862068965517,0,59
29,74,39.1891891891892,74.0,8.8,8,27.5862068965517,0,59
29,74,39.1891891891892,76.0,6.9,10,34.4827586206897,0,59
29,76,38.1578947368421,75.0,7.5,10,34.4827586206897,0,52
29,84,34.5238095238095,69.0,7.4,9,31.0344827586207,0,972
29,85,34.1176470588235,78.0,8.0,12,41.3793103448276,0,78
29,103,28.1553398058252,66.0,6.4,9,31.0344827586207,0,91
30,30,100,100.0,11.9,11,36.6666666666667,0,12
30,30,100,100.0,11.9,11,36.6666666666667,1,16
30,31,96.7741935483871,100.0,12.9,9,30,1,95
30,32,93.75,97.0,11.4,9,30,1,24
30,32,93.75,100.0,10.7,20,66.6666666666667,1,56
30,32,93.75,100.0,11.3,7,23.3333333333333,1,92
30,32,93.75,100.0,11.7,7,23.3333333333333,1,14
30,33,90.9090909090909,97.0,12.0,16,53.3333333333333,1,57
30,33,90.9090909090909,100.0,13.5,6,20,0,24
30,35,85.7142857142857,91.0,10.8,9,30,0,3
30,35,85.7142857142857,100.0,12.5,11,36.6666666666667,0,88
30,37,81.0810810810811,100.0,12.5,11,36.6666666666667,1,86
30,38,78.9473684210526,95.0,10.4,9,30,1,35
30,38,78.9473684210526,95.0,12.0,7,23.3333333333333,0,16
30,38,78.9473684210526,100.0,10.1,7,23.3333333333333,0,972
30,38,78.9473684210526,100.0,11.6,14,46.6666666666667,1,46
30,39,76.9230769230769,87.0,12.4,9,30,1,42
30,40,75,85.0,11.5,9,30,0,30
30,40,75,88.0,10.1,11,36.6666666666667,0,8
30,40,75,90.0,11.9,9,30,0,50
30,41,73.1707317073171,93.0,10.1,5,16.6666666666667,0,52
30,41,73.1707317073171,93.0,11.0,17,56.6666666666667,0,53
30,41,73.1707317073171,100.0,11.6,7,23.3333333333333,0,16
30,42,71.4285714285714,93.0,10.7,9,30,0,59
30,42,71.4285714285714,95.0,10.4,7,23.3333333333333,0,55
30,42,71.4285714285714,98.0,10.4,7,23.3333333333333,1,62
30,43,69.7674418604651,86.0,9.3,10,33.3333333333333,0,39
30,44,68.1818181818182,75.0,8.7,5,16.6666666666667,0,88
30,45,66.6666666666667,84.0,11.1,14,46.6666666666667,0,2
30,45,66.6666666666667,91.0,11.5,4,13.3333333333333,0,37
30,46,65.2173913043478,87.0,10.6,12,40,1,42
30,47,63.8297872340426,89.0,9.2,5,16.6666666666667,0,62
30,47,63.8297872340426,89.0,11.4,13,43.3333333333333,0,28
30,47,63.8297872340426,91.0,11.4,6,20,0,31
30,48,62.5,81.0,7.9,8,26.6666666666667,0,62
30,48,62.5,94.0,11.4,8,26.6666666666667,1,55
30,49,61.2244897959184,90.0,10.4,7,23.3333333333333,0,59
30,49,61.2244897959184,94.0,10.5,9,30,0,87
30,49,61.2244897959184,94.0,10.5,9,30,1,54
30,50,60,84.0,9.9,10,33.3333333333333,1,3
30,51,58.8235294117647,82.0,9.9,9,30,0,47
30,51,58.8235294117647,82.0,10.0,7,23.3333333333333,0,10
30,52,57.6923076923077,83.0,9.3,14,46.6666666666667,0,17
30,52,57.6923076923077,92.0,9.3,12,40,0,80
30,53,56.6037735849057,94.0,10.2,13,43.3333333333333,0,62
30,54,55.5555555555556,81.0,10.0,8,26.6666666666667,1,95
30,54,55.5555555555556,85.0,9.8,15,50,0,41
30,56,53.5714285714286,77.0,9.3,12,40,0,2
30,56,53.5714285714286,77.0,9.8,13,43.3333333333333,0,89
30,57,52.6315789473684,77.0,9.8,6,20,0,94
30,58,51.7241379310345,74.0,8.0,9,30,0,59
30,58,51.7241379310345,84.0,9.1,12,40,0,35
30,59,50.8474576271186,73.0,8.7,10,33.3333333333333,1,75
30,61,49.1803278688525,69.0,8.1,12,40,0,37
30,63,47.6190476190476,75.0,7.6,13,43.3333333333333,0,42
30,65,46.1538461538462,71.0,8.4,8,26.6666666666667,0,44
30,69,43.4782608695652,84.0,9.8,10,33.3333333333333,0,83
30,70,42.8571428571429,81.0,8.2,11,36.6666666666667,0,972
30,71,42.2535211267606,68.0,8.2,14,46.6666666666667,0,59
30,72,41.6666666666667,76.0,9.3,9,30,0,95
30,72,41.6666666666667,79.0,7.2,7,23.3333333333333,0,59
30,75,40,81.0,9.3,7,23.3333333333333,0,59
30,77,38.961038961039,88.0,9.4,7,23.3333333333333,0,972
30,82,36.5853658536585,72.0,7.0,10,33.3333333333333,0,972
30,90,33.3333333333333,74.0,7.8,11,36.6666666666667,0,83
31,31,100,100.0,13.8,7,22.5806451612903,1,40
31,32,96.875,100.0,14.3,6,19.3548387096774,1,87
31,33,93.9393939393939,97.0,11.4,11,35.4838709677419,0,17
31,34,91.1764705882353,97.0,11.0,8,25.8064516129032,1,10
31,34,91.1764705882353,97.0,12.5,15,48.3870967741936,1,8
31,34,91.1764705882353,100.0,12.2,10,32.258064516129,1,61
31,34,91.1764705882353,100.0,13.5,9,29.0322580645161,1,42
31,35,88.5714285714286,100.0,11.6,12,38.7096774193548,0,54
31,35,88.5714285714286,100.0,11.9,12,38.7096774193548,0,72
31,35,88.5714285714286,100.0,12.7,11,35.4838709677419,1,31
31,36,86.1111111111111,97.0,11.0,11,35.4838709677419,0,50
31,37,83.7837837837838,100.0,12.4,11,35.4838709677419,1,25
31,38,81.5789473684211,97.0,11.3,9,29.0322580645161,1,61
31,38,81.5789473684211,97.0,12.9,8,25.8064516129032,0,12
31,38,81.5789473684211,100.0,10.9,17,54.8387096774194,1,80
31,39,79.4871794871795,92.0,11.0,7,22.5806451612903,1,88
31,39,79.4871794871795,95.0,11.9,4,12.9032258064516,0,50
31,39,79.4871794871795,100.0,10.5,12,38.7096774193548,0,28
31,39,79.4871794871795,100.0,11.9,11,35.4838709677419,1,62
31,40,77.5,90.0,11.4,8,25.8064516129032,0,35
31,40,77.5,98.0,13.0,15,48.3870967741936,0,24
31,41,75.609756097561,85.0,10.0,12,38.7096774193548,0,46
31,41,75.609756097561,90.0,10.7,15,48.3870967741936,1,1
31,42,73.8095238095238,88.0,10.3,10,32.258064516129,0,50
31,42,73.8095238095238,95.0,11.0,12,38.7096774193548,0,46
31,42,73.8095238095238,98.0,11.0,10,32.258064516129,1,44
31,43,72.093023255814,91.0,10.0,14,45.1612903225806,0,88
31,43,72.093023255814,93.0,10.6,17,54.8387096774194,0,56
31,43,72.093023255814,93.0,12.3,10,32.258064516129,0,16
31,44,70.4545454545455,84.0,10.2,8,25.8064516129032,0,39
31,44,70.4545454545455,89.0,11.4,10,32.258064516129,0,47
31,44,70.4545454545455,91.0,11.7,9,29.0322580645161,0,88
31,44,70.4545454545455,93.0,11.5,6,19.3548387096774,0,56
31,44,70.4545454545455,95.0,10.6,10,32.258064516129,1,54
31,45,68.8888888888889,89.0,11.0,11,35.4838709677419,0,52
31,45,68.8888888888889,93.0,8.6,10,32.258064516129,0,51
31,45,68.8888888888889,93.0,11.3,12,38.7096774193548,0,47
31,46,67.3913043478261,89.0,10.6,14,45.1612903225806,0,18
31,47,65.9574468085106,85.0,10.3,12,38.7096774193548,0,80
31,47,65.9574468085106,91.0,11.3,8,25.8064516129032,0,17
31,48,64.5833333333333,83.0,9.2,5,16.1290322580645,0,46
31,48,64.5833333333333,83.0,10.2,5,16.1290322580645,0,47
31,48,64.5833333333333,94.0,10.1,12,38.7096774193548,0,61
31,49,63.265306122449,88.0,11.4,11,35.4838709677419,0,37
31,50,62,78.0,9.1,9,29.0322580645161,0,47
31,50,62,84.0,10.8,13,41.9354838709677,0,52
31,50,62,94.0,10.9,10,32.258064516129,0,971
31,51,60.7843137254902,84.0,9.6,14,45.1612903225806,0,54
31,51,60.7843137254902,88.0,9.7,12,38.7096774193548,0,59
31,52,59.6153846153846,81.0,9.7,12,38.7096774193548,0,54
31,53,58.4905660377359,81.0,9.7,10,32.258064516129,0,42
31,53,58.4905660377359,94.0,10.9,13,41.9354838709677,0,62
31,55,56.3636363636364,75.0,8.8,11,35.4838709677419,0,80
31,55,56.3636363636364,82.0,10.7,6,19.3548387096774,0,72
31,55,56.3636363636364,84.0,9.7,9,29.0322580645161,0,2
31,57,54.3859649122807,75.0,10.4,17,54.8387096774194,0,18
31,58,53.448275862069,74.0,10.0,11,35.4838709677419,0,16
31,58,53.448275862069,76.0,10.0,13,41.9354838709677,0,33
31,59,52.5423728813559,83.0,8.8,8,25.8064516129032,0,59
31,63,49.2063492063492,81.0,8.6,7,22.5806451612903,0,59
31,67,46.2686567164179,75.0,9.2,7,22.5806451612903,0,59
31,67,46.2686567164179,78.0,8.0,8,25.8064516129032,0,91
31,67,46.2686567164179,88.0,9.0,9,29.0322580645161,1,92
31,68,45.5882352941176,65.0,8.8,11,35.4838709677419,0,37
31,71,43.6619718309859,77.0,8.7,11,35.4838709677419,0,59
31,72,43.0555555555556,75.0,7.7,13,41.9354838709677,0,95
31,75,41.3333333333333,89.0,9.6,12,38.7096774193548,0,971
31,80,38.75,60.0,8.3,16,51.6129032258065,0,45
31,80,38.75,86.0,7.6,10,32.258064516129,0,59
31,85,36.4705882352941,60.0,7.2,5,16.1290322580645,0,94
31,97,31.9587628865979,77.0,5.4,8,25.8064516129032,0,973
32,34,94.1176470588235,100.0,12.7,8,25,1,2
32,34,94.1176470588235,100.0,15.0,13,40.625,1,75
32,35,91.4285714285714,94.0,11.8,16,50,0,24
32,36,88.8888888888889,97.0,12.5,12,37.5,1,53
32,37,86.4864864864865,95.0,10.7,14,43.75,1,40
32,38,84.2105263157895,92.0,10.3,10,31.25,0,39
32,38,84.2105263157895,100.0,14.0,5,15.625,1,93
32,39,82.051282051282,97.0,12.6,17,53.125,1,17
32,39,82.051282051282,100.0,11.0,12,37.5,1,81
32,39,82.051282051282,100.0,12.1,10,31.25,0,53
32,40,80,92.0,10.9,7,21.875,0,35
32,40,80,100.0,9.9,16,50,1,49
32,41,78.0487804878049,98.0,9.1,9,28.125,1,59
32,41,78.0487804878049,98.0,11.4,13,40.625,1,53
32,42,76.1904761904762,95.0,10.9,10,31.25,0,81
32,43,74.4186046511628,98.0,10.9,15,46.875,1,44
32,43,74.4186046511628,98.0,11.4,11,34.375,0,37
32,43,74.4186046511628,100.0,10.8,7,21.875,0,23
32,44,72.7272727272727,86.0,10.5,15,46.875,0,47
32,44,72.7272727272727,91.0,10.7,10,31.25,0,73
32,44,72.7272727272727,93.0,10.2,19,59.375,1,12
32,44,72.7272727272727,95.0,11.9,15,46.875,0,53
32,45,71.1111111111111,87.0,10.9,10,31.25,0,55
32,45,71.1111111111111,91.0,11.8,15,46.875,0,72
32,47,68.0851063829787,83.0,11.0,12,37.5,0,27
32,47,68.0851063829787,85.0,11.1,10,31.25,0,35
32,47,68.0851063829787,91.0,11.7,12,37.5,0,36
32,48,66.6666666666667,85.0,11.0,5,15.625,0,39
32,49,65.3061224489796,78.0,9.6,12,37.5,0,72
32,49,65.3061224489796,96.0,8.6,10,31.25,0,61
32,50,64,80.0,9.7,10,31.25,0,23
32,50,64,84.0,11.0,13,40.625,0,86
32,50,64,90.0,11.6,7,21.875,1,81
32,50,64,92.0,9.4,11,34.375,1,42
32,50,64,96.0,8.1,10,31.25,1,971
32,52,61.5384615384615,79.0,10.0,14,43.75,0,56
32,52,61.5384615384615,83.0,10.1,15,46.875,0,41
32,52,61.5384615384615,83.0,10.8,11,34.375,0,8
32,52,61.5384615384615,83.0,11.1,9,28.125,0,17
32,52,61.5384615384615,85.0,10.0,7,21.875,0,87
32,52,61.5384615384615,90.0,7.6,8,25,1,91
32,52,61.5384615384615,92.0,9.7,9,28.125,1,84
32,52,61.5384615384615,94.0,11.1,14,43.75,0,72
32,53,60.377358490566,87.0,11.7,8,25,0,35
32,54,59.2592592592593,81.0,10.4,16,50,0,72
32,54,59.2592592592593,85.0,11.0,8,25,0,72
32,54,59.2592592592593,87.0,8.2,9,28.125,0,8
32,55,58.1818181818182,87.0,7.5,10,31.25,0,67
32,56,57.1428571428571,91.0,8.4,13,40.625,0,59
32,57,56.140350877193,79.0,9.0,6,18.75,0,2
32,57,56.140350877193,88.0,10.5,16,50,1,86
32,58,55.1724137931034,78.0,9.6,12,37.5,0,88
32,58,55.1724137931034,83.0,9.6,10,31.25,0,18
32,58,55.1724137931034,86.0,9.6,7,21.875,0,14
32,59,54.2372881355932,90.0,10.1,15,46.875,0,971
32,60,53.3333333333333,72.0,9.5,8,25,0,16
32,60,53.3333333333333,82.0,9.8,13,40.625,0,17
32,65,49.2307692307692,83.0,9.1,6,18.75,0,972
32,65,49.2307692307692,91.0,6.9,14,43.75,0,971
32,66,48.4848484848485,86.0,8.5,11,34.375,0,75
32,67,47.7611940298507,78.0,8.6,12,37.5,0,59
32,69,46.3768115942029,80.0,9.2,14,43.75,0,59
32,70,45.7142857142857,63.0,9.5,8,25,0,83
32,71,45.0704225352113,72.0,7.7,11,34.375,0,72
32,71,45.0704225352113,87.0,5.5,13,40.625,0,973
32,72,44.4444444444444,76.0,6.8,6,18.75,0,971
32,74,43.2432432432432,70.0,6.4,11,34.375,0,93
32,78,41.025641025641,88.0,9.5,14,43.75,1,92
32,82,39.0243902439024,79.0,7.6,10,31.25,0,62
32,83,38.5542168674699,78.0,8.3,12,37.5,0,52
32,94,34.0425531914894,67.0,7.4,16,50,0,59
32,98,32.6530612244898,57.0,7.2,9,28.125,0,57
32,100,32,79.0,4.6,9,28.125,0,973
32,113,28.3185840707965,85.0,6.6,8,25,0,973
32,118,27.1186440677966,75.0,4.8,9,28.125,0,973
33,33,100,100.0,12.1,12,36.3636363636364,1,92
33,35,94.2857142857143,100.0,12.1,11,33.3333333333333,0,23
33,35,94.2857142857143,100.0,13.2,10,30.3030303030303,0,62
33,36,91.6666666666667,100.0,13.5,9,27.2727272727273,1,72
33,36,91.6666666666667,100.0,13.5,9,27.2727272727273,1,81
33,37,89.1891891891892,100.0,13.0,14,42.4242424242424,1,2
33,39,84.6153846153846,97.0,12.4,13,39.3939393939394,1,62
33,39,84.6153846153846,100.0,12.0,9,27.2727272727273,1,12
33,39,84.6153846153846,100.0,12.7,10,30.3030303030303,1,35
33,39,84.6153846153846,100.0,12.7,14,42.4242424242424,1,35
33,40,82.5,92.0,11.1,7,21.2121212121212,1,24
33,40,82.5,95.0,11.7,9,27.2727272727273,0,53
33,40,82.5,95.0,12.1,16,48.4848484848485,0,61
33,40,82.5,98.0,11.8,1,3.03030303030303,0,88
33,41,80.4878048780488,95.0,8.8,14,42.4242424242424,1,33
33,41,80.4878048780488,100.0,10.3,8,24.2424242424242,0,972
33,42,78.5714285714286,93.0,11.7,17,51.5151515151515,1,59
33,42,78.5714285714286,100.0,11.7,10,30.3030303030303,1,14
33,43,76.7441860465116,95.0,11.1,6,18.1818181818182,1,53
33,43,76.7441860465116,98.0,12.0,11,33.3333333333333,1,16
33,44,75,84.0,10.2,14,42.4242424242424,0,56
33,44,75,91.0,10.6,12,36.3636363636364,0,6
33,44,75,98.0,12.0,12,36.3636363636364,1,92
33,45,73.3333333333333,89.0,10.6,14,42.4242424242424,0,49
33,45,73.3333333333333,91.0,11.0,17,51.5151515151515,0,51
33,45,73.3333333333333,91.0,11.4,12,36.3636363636364,0,56
33,45,73.3333333333333,93.0,11.3,12,36.3636363636364,0,23
33,45,73.3333333333333,93.0,11.5,11,33.3333333333333,1,42
33,45,73.3333333333333,96.0,11.5,8,24.2424242424242,1,28
33,45,73.3333333333333,96.0,11.9,6,18.1818181818182,0,2
33,46,71.7391304347826,85.0,11.0,15,45.4545454545455,0,54
33,46,71.7391304347826,87.0,12.2,13,39.3939393939394,0,81
33,46,71.7391304347826,93.0,11.2,11,33.3333333333333,0,23
33,47,70.2127659574468,89.0,11.6,13,39.3939393939394,0,16
33,47,70.2127659574468,91.0,12.6,17,51.5151515151515,0,53
33,47,70.2127659574468,94.0,11.2,8,24.2424242424242,0,61
33,48,68.75,94.0,11.1,7,21.2121212121212,0,72
33,48,68.75,96.0,10.1,16,48.4848484848485,1,72
33,49,67.3469387755102,86.0,11.3,13,39.3939393939394,0,81
33,49,67.3469387755102,90.0,9.0,8,24.2424242424242,0,55
33,50,66,80.0,10.5,16,48.4848484848485,0,52
33,50,66,84.0,11.1,10,30.3030303030303,0,25
33,50,66,88.0,6.1,9,27.2727272727273,0,972
33,50,66,90.0,13.3,14,42.4242424242424,1,93
33,50,66,92.0,10.1,14,42.4242424242424,0,53
33,51,64.7058823529412,88.0,11.8,7,21.2121212121212,0,3
33,51,64.7058823529412,90.0,10.8,3,9.09090909090909,0,1
33,51,64.7058823529412,94.0,11.2,13,39.3939393939394,0,55
33,52,63.4615384615385,81.0,10.1,6,18.1818181818182,0,49
33,52,63.4615384615385,83.0,9.1,14,42.4242424242424,0,80
33,52,63.4615384615385,83.0,10.0,13,39.3939393939394,0,80
33,53,62.2641509433962,83.0,9.3,8,24.2424242424242,0,27
33,53,62.2641509433962,87.0,9.7,11,33.3333333333333,0,2
33,53,62.2641509433962,87.0,9.9,12,36.3636363636364,0,18
33,53,62.2641509433962,92.0,10.5,12,36.3636363636364,1,77
33,54,61.1111111111111,74.0,9.5,8,24.2424242424242,0,39
33,54,61.1111111111111,80.0,10.4,14,42.4242424242424,0,42
33,54,61.1111111111111,93.0,11.2,12,36.3636363636364,0,46
33,55,60,89.0,8.3,13,39.3939393939394,0,6
33,56,58.9285714285714,75.0,8.8,9,27.2727272727273,0,59
33,56,58.9285714285714,88.0,9.0,9,27.2727272727273,0,50
33,57,57.8947368421053,86.0,9.6,12,36.3636363636364,0,14
33,58,56.8965517241379,97.0,10.0,14,42.4242424242424,1,81
33,59,55.9322033898305,81.0,8.1,7,21.2121212121212,0,3
33,59,55.9322033898305,92.0,9.4,13,39.3939393939394,0,41
33,59,55.9322033898305,95.0,7.9,11,33.3333333333333,0,972
33,60,55,72.0,9.8,12,36.3636363636364,0,8
33,60,55,92.0,9.4,11,33.3333333333333,1,93
33,61,54.0983606557377,79.0,8.9,12,36.3636363636364,0,55
33,61,54.0983606557377,79.0,9.2,9,27.2727272727273,0,35
33,62,53.2258064516129,76.0,9.2,11,33.3333333333333,0,80
33,62,53.2258064516129,84.0,8.9,11,33.3333333333333,0,972
33,62,53.2258064516129,92.0,10.0,14,42.4242424242424,0,14
33,63,52.3809523809524,83.0,9.1,8,24.2424242424242,0,14
33,64,51.5625,67.0,10.4,9,27.2727272727273,0,27
33,65,50.7692307692308,78.0,9.9,8,24.2424242424242,0,47
33,68,48.5294117647059,62.0,8.9,9,27.2727272727273,0,90
33,70,47.1428571428571,77.0,6.1,10,30.3030303030303,0,971
33,70,47.1428571428571,81.0,8.6,13,39.3939393939394,0,37
33,71,46.4788732394366,66.0,6.6,5,15.1515151515152,0,88
33,72,45.8333333333333,76.0,8.0,10,30.3030303030303,0,78
33,72,45.8333333333333,79.0,7.9,11,33.3333333333333,0,59
33,73,45.2054794520548,88.0,7.4,13,39.3939393939394,0,62
33,78,42.3076923076923,85.0,7.9,9,27.2727272727273,0,93
33,79,41.7721518987342,72.0,6.8,9,27.2727272727273,0,41
33,79,41.7721518987342,73.0,8.0,16,48.4848484848485,0,59
33,83,39.7590361445783,66.0,8.2,5,15.1515151515152,0,75
33,87,37.9310344827586,63.0,6.9,7,21.2121212121212,0,6
34,36,94.4444444444444,97.0,13.2,14,41.1764705882353,1,40
34,36,94.4444444444444,100.0,11.4,15,44.1176470588235,1,33
34,37,91.8918918918919,100.0,12.9,9,26.4705882352941,1,59
34,37,91.8918918918919,100.0,13.6,12,35.2941176470588,1,62
34,38,89.4736842105263,97.0,11.9,6,17.6470588235294,1,56
34,39,87.1794871794872,97.0,10.6,15,44.1176470588235,0,52
34,39,87.1794871794872,97.0,12.5,11,32.3529411764706,1,39
34,39,87.1794871794872,100.0,12.9,9,26.4705882352941,1,30
34,40,85,100.0,14.4,6,17.6470588235294,1,62
34,41,82.9268292682927,100.0,12.7,15,44.1176470588235,1,12
34,42,80.952380952381,93.0,11.0,11,32.3529411764706,0,81
34,42,80.952380952381,93.0,11.7,13,38.2352941176471,0,25
34,42,80.952380952381,95.0,10.3,11,32.3529411764706,0,50
34,42,80.952380952381,95.0,11.8,13,38.2352941176471,0,51
34,42,80.952380952381,98.0,11.3,9,26.4705882352941,1,14
34,42,80.952380952381,98.0,12.9,9,26.4705882352941,1,31
34,43,79.0697674418605,95.0,9.9,9,26.4705882352941,0,46
34,43,79.0697674418605,95.0,11.5,22,64.7058823529412,1,49
34,43,79.0697674418605,95.0,11.6,16,47.0588235294118,0,12
34,43,79.0697674418605,100.0,13.3,14,41.1764705882353,1,49
34,44,77.2727272727273,91.0,12.1,10,29.4117647058824,0,31
34,44,77.2727272727273,98.0,10.8,12,35.2941176470588,0,49
34,45,75.5555555555556,93.0,10.6,11,32.3529411764706,0,81
34,45,75.5555555555556,93.0,11.0,10,29.4117647058824,0,53
34,45,75.5555555555556,93.0,11.4,13,38.2352941176471,0,12
34,45,75.5555555555556,93.0,11.8,13,38.2352941176471,0,56
34,45,75.5555555555556,96.0,11.4,12,35.2941176470588,0,40
34,45,75.5555555555556,100.0,11.2,14,41.1764705882353,1,88
34,47,72.3404255319149,89.0,8.4,14,41.1764705882353,0,971
34,47,72.3404255319149,89.0,10.2,18,52.9411764705882,0,54
34,47,72.3404255319149,89.0,10.5,15,44.1176470588235,0,89
34,47,72.3404255319149,94.0,11.2,12,35.2941176470588,0,59
34,48,70.8333333333333,83.0,11.8,12,35.2941176470588,0,31
34,48,70.8333333333333,90.0,10.4,10,29.4117647058824,0,39
34,48,70.8333333333333,92.0,10.7,9,26.4705882352941,1,44
34,48,70.8333333333333,94.0,10.0,15,44.1176470588235,1,91
34,48,70.8333333333333,94.0,10.7,12,35.2941176470588,1,2
34,48,70.8333333333333,96.0,11.0,15,44.1176470588235,1,49
34,49,69.3877551020408,94.0,10.3,13,38.2352941176471,0,18
34,49,69.3877551020408,96.0,10.9,18,52.9411764705882,0,61
34,50,68,86.0,8.1,14,41.1764705882353,0,52
34,50,68,90.0,10.0,11,32.3529411764706,0,87
34,50,68,90.0,10.8,11,32.3529411764706,0,68
34,50,68,100.0,9.2,12,35.2941176470588,1,59
34,51,66.6666666666667,80.0,11.2,9,26.4705882352941,0,49
34,51,66.6666666666667,80.0,11.9,12,35.2941176470588,0,61
34,51,66.6666666666667,86.0,10.4,11,32.3529411764706,0,17
34,51,66.6666666666667,88.0,9.6,12,35.2941176470588,0,52
34,51,66.6666666666667,90.0,10.9,9,26.4705882352941,0,81
34,51,66.6666666666667,94.0,9.6,14,41.1764705882353,0,62
34,51,66.6666666666667,94.0,11.5,12,35.2941176470588,0,40
34,51,66.6666666666667,98.0,8.1,12,35.2941176470588,0,972
34,51,66.6666666666667,98.0,10.9,11,32.3529411764706,1,86
34,53,64.1509433962264,85.0,10.0,13,38.2352941176471,0,49
34,53,64.1509433962264,91.0,12.2,9,26.4705882352941,0,46
34,54,62.962962962963,83.0,10.0,7,20.5882352941176,0,6
34,54,62.962962962963,100.0,11.6,15,44.1176470588235,0,971
34,56,60.7142857142857,84.0,11.5,13,38.2352941176471,1,28
34,56,60.7142857142857,86.0,10.0,20,58.8235294117647,0,36
34,56,60.7142857142857,89.0,10.4,15,44.1176470588235,0,49
34,56,60.7142857142857,89.0,11.0,13,38.2352941176471,0,53
34,57,59.6491228070175,86.0,11.3,13,38.2352941176471,0,18
34,58,58.6206896551724,90.0,10.8,10,29.4117647058824,0,44
34,59,57.6271186440678,86.0,8.4,15,44.1176470588235,0,28
34,60,56.6666666666667,87.0,10.5,10,29.4117647058824,0,59
